# Oil refining capacity, throughput and utilisation
# capacity_kbd and throughput_kbd in thousand barrels per day; utilisation in percent
# Original source: Energy Institute Statistical Review of World Energy
# Compiled by Muhammad Ikram, https://drmuhammadikram.com/data/refining/
# Free to use. Please cite the original source and this compilation.
iso_numeric,country,year,capacity_kbd,throughput_kbd,utilisation_pct
860,Uzbekistan,1990,175.0,160.66,91.8
860,Uzbekistan,1991,175.0,158.65,90.66
860,Uzbekistan,1992,175.0,133.34,76.2
860,Uzbekistan,1993,175.0,159.51,91.15
860,Uzbekistan,1994,175.0,140.64,80.36
860,Uzbekistan,1995,175.0,134.13,76.65
860,Uzbekistan,1996,175.0,131.6,75.2
860,Uzbekistan,1997,232.0,132.28,57.02
860,Uzbekistan,1998,232.0,139.39,60.08
860,Uzbekistan,1999,232.0,147.06,63.39
860,Uzbekistan,2000,232.0,145.98,62.92
860,Uzbekistan,2001,232.0,140.11,60.39
860,Uzbekistan,2002,232.0,137.52,59.28
860,Uzbekistan,2003,232.0,149.77,64.56
860,Uzbekistan,2004,232.0,153.11,66.0
860,Uzbekistan,2005,232.0,105.23,45.36
860,Uzbekistan,2006,232.0,105.25,45.37
860,Uzbekistan,2007,232.0,95.47,41.15
860,Uzbekistan,2008,232.0,93.29,40.21
860,Uzbekistan,2009,232.0,87.68,37.79
860,Uzbekistan,2010,232.0,73.46,31.66
860,Uzbekistan,2011,232.0,69.16,29.81
860,Uzbekistan,2012,232.0,61.5,26.51
860,Uzbekistan,2013,232.0,77.5,33.41
860,Uzbekistan,2014,232.0,68.74,29.63
860,Uzbekistan,2015,232.0,70.28,30.29
860,Uzbekistan,2016,232.0,71.58,30.85
860,Uzbekistan,2017,232.0,74.86,32.27
860,Uzbekistan,2018,232.0,81.13,34.97
860,Uzbekistan,2019,232.0,73.2,31.55
860,Uzbekistan,2020,232.0,69.81,30.09
860,Uzbekistan,2021,232.0,71.56,30.85
860,Uzbekistan,2022,232.0,67.06,28.91
860,Uzbekistan,2023,232.0,77.08,33.22
860,Uzbekistan,2024,232.0,74.5,32.11
860,Uzbekistan,2025,232.0,73.72,31.77
862,Venezuela,1965,1120.0,,
862,Venezuela,1966,1135.0,,
862,Venezuela,1967,1217.0,,
862,Venezuela,1968,1222.0,,
862,Venezuela,1969,1258.0,,
862,Venezuela,1970,1289.0,,
862,Venezuela,1971,1295.0,,
862,Venezuela,1972,1474.0,,
862,Venezuela,1973,1474.0,,
862,Venezuela,1974,1474.0,,
862,Venezuela,1975,1445.0,,
862,Venezuela,1976,1445.0,,
862,Venezuela,1977,1445.0,,
862,Venezuela,1978,1371.0,,
862,Venezuela,1979,1371.0,,
862,Venezuela,1980,1283.0,925.29,72.12
862,Venezuela,1981,1263.0,860.68,68.15
862,Venezuela,1982,1253.0,872.66,69.65
862,Venezuela,1983,1243.0,898.03,72.25
862,Venezuela,1984,1243.0,900.36,72.43
862,Venezuela,1985,1243.0,942.36,75.81
862,Venezuela,1986,1243.0,931.09,74.91
862,Venezuela,1987,1243.0,924.51,74.38
862,Venezuela,1988,1243.0,1050.71,84.53
862,Venezuela,1989,1243.0,1017.81,81.88
862,Venezuela,1990,1243.0,1069.82,86.07
862,Venezuela,1991,1196.0,1126.61,94.2
862,Venezuela,1992,1202.0,1101.3,91.62
862,Venezuela,1993,1202.0,949.9,79.03
862,Venezuela,1994,1205.0,937.7,77.82
862,Venezuela,1995,1217.0,1005.0,82.58
862,Venezuela,1996,1217.0,1018.9,83.72
862,Venezuela,1997,1217.0,1054.04,86.61
862,Venezuela,1998,1220.0,1056.1,86.57
862,Venezuela,1999,1231.0,1048.64,85.19
862,Venezuela,2000,1274.0,1079.41,84.73
862,Venezuela,2001,1274.0,1060.03,83.2
862,Venezuela,2002,1274.0,931.07,73.08
862,Venezuela,2003,1269.0,856.12,67.46
862,Venezuela,2004,1284.0,1012.35,78.84
862,Venezuela,2005,1291.0,1013.31,78.49
862,Venezuela,2006,1294.0,1022.07,78.99
862,Venezuela,2007,1303.0,1004.0,77.05
862,Venezuela,2008,1303.0,1010.0,77.51
862,Venezuela,2009,1303.0,961.0,73.75
862,Venezuela,2010,1303.0,969.0,74.37
862,Venezuela,2011,1303.0,991.0,76.06
862,Venezuela,2012,1303.0,936.0,71.83
862,Venezuela,2013,1303.0,952.0,73.06
862,Venezuela,2014,1303.0,920.0,70.61
862,Venezuela,2015,1303.0,863.0,66.23
862,Venezuela,2016,1303.0,654.0,50.19
862,Venezuela,2017,1303.0,648.58,49.78
862,Venezuela,2018,1303.0,401.32,30.8
862,Venezuela,2019,1303.0,351.98,27.01
862,Venezuela,2020,1303.0,160.48,12.32
862,Venezuela,2021,1303.0,217.71,16.71
862,Venezuela,2022,1303.0,257.19,19.74
862,Venezuela,2023,1303.0,259.98,19.95
862,Venezuela,2024,1303.0,257.75,19.78
862,Venezuela,2025,1303.0,277.52,21.3
